AGRI,Crop,GW,P,SSEBop,SW,URBAN,WS_PA,WS_PA_EA,YEAR
0.22735609,0.0,48.677853,38.186,17.0,0.03665858,0.054597713,1.1294485,-0.99428475,2015
0.266177,0.0,200.98294,36.162,16.0,0.040890355,0.06674937,1.1294485,-0.99428475,2015
0.30315807,0.0,131.17,36.633,376.0,0.04394763,0.08443282,1.1294485,-0.99428475,2015
0.3316146,1.2,478.04944,50.512,857.0,0.04554918,0.10896479,1.1294485,-0.99428475,2015
0.34902716,0.0,328.0229,65.676,921.0,0.045572933,0.1409261,1.1294485,-0.99428475,2015
0.35695693,0.0,636.2887,73.894,733.0,0.044095423,0.17984428,1.1294485,-0.99428475,2015
0.35884276,1.2,1170.8949,84.294,941.0,0.041309483,0.22445825,1.1294485,-0.99428475,2015
0.3574797,1.2,1035.0784,86.223,1023.0,0.037562713,0.27344722,1.1294485,-0.99428475,2015
0.35354728,0.0,1176.7466,87.439,496.0,0.03325439,0.32628396,1.1294485,-0.99428475,2015
0.3456758,1.2,458.14236,66.246,579.0,0.02881229,0.38375342,1.0168967,-0.98930264,2015
0.33144096,1.2,350.22232,64.668,820.0,0.024601148,0.4477142,1.1294485,-0.99428475,2015
0.30884036,0.0,199.48708,76.492,611.0,0.020970393,0.5199765,1.0415165,-0.9948771,2015
0.27774948,1.2,254.04385,95.881,40.0,0.018228821,0.6006268,1.0415165,-0.9948771,2015
0.24090874,0.0,23.410727,106.056,312.0,0.016670046,0.6865448,1.0415165,-0.9948771,2015
0.20361905,0.0,237.29187,118.697,79.0,0.016601186,0.7709863,1.0415165,-0.9948771,2015
0.17209765,0.0,71.56677,112.713,86.0,0.018344307,0.84449726,1.0415165,-0.9948771,2015
0.15125011,0.0,30.421564,126.48,29.0,0.022264382,0.89691556,1.0415165,-0.9948771,2015
0.1431041,0.0,207.93803,131.051,197.0,0.028726708,0.91978973,1.0415165,-0.9948771,2015
0.14650282,0.0,314.28235,114.819,0.0,0.03806474,0.90845764,1.0415165,-0.9948771,2015
0.1579047,0.0,153.46016,128.624,98.0,0.05052878,0.8631674,1.0415165,-0.9948771,2015
0.17234161,0.0,626.8399,138.453,426.0,0.06622972,0.7887926,1.1083345,-0.99369156,2015
0.18432938,0.0,234.83916,109.303,481.0,0.08508636,0.69336426,1.1083345,-0.99369156,2015
0.18882746,0.0,75.99719,98.897,60.0,0.10678333,0.5860646,1.1083345,-0.99369156,2015
0.18250151,0.0,401.87662,98.548996,64.0,0.13074458,0.47555026,1.1083345,-0.99369156,2015
0.164764,0.0,17.081984,93.313,0.0,0.156119,0.36916205,1.1083345,-0.99369156,2015
0.13802525,0.0,0.0,106.397,8.0,0.18182279,0.27274346,1.1083345,-0.99369156,2015
0.106893525,0.0,0.0,123.726,269.0,0.20652762,0.19065416,1.1083345,-0.99369156,2015
0.07637792,0.0,0.0,126.138,481.0,0.22877188,0.12551361,1.0415165,-0.9948771,2015
0.05035384,0.0,0.0,126.770996,496.0,0.24705207,0.0779649,1.1083345,-0.99369156,2015
0.030682769,0.0,0.0,144.827,443.0,0.2599627,0.0467401,1.1083345,-0.99369156,2015
0.017333658,0.0,0.0,178.372,503.0,0.26635894,0.029257217,1.1083345,-0.99369156,2015
0.009119479,0.0,0.0,238.058,270.0,0.26551864,0.022401467,1.1083345,-0.99369156,2015
0.12097194,0.0,0.0,41.855,14.0,0.004730698,0.015794175,1.1294485,-0.99428475,2015
0.14118509,0.0,50.125893,42.005,4.0,0.007203649,0.02149264,1.1294485,-0.99428475,2015
0.15193866,0.0,344.49234,49.457,35.0,0.010540959,0.026787188,1.1294485,-0.99428475,2015
0.15370722,0.0,0.0,58.234,16.0,0.014822833,0.031058514,1.1294485,-0.99428475,2015
0.15146573,0.0,0.0,58.597,1.0,0.020032551,0.034274217,1.1294485,-0.99428475,2015
0.15305851,0.0,0.0,57.367,1.0,0.026021695,0.037024975,1.1294485,-0.99428475,2015
0.16578235,0.0,226.59138,54.841,7.0,0.03249242,0.04023748,1.1294485,-0.99428475,2015
0.19289722,0.0,212.64662,45.894,6.0,0.039007243,0.044819873,1.1294485,-0.99428475,2015
0.23181166,0.0,17.582088,38.284,8.0,0.045031488,0.051561505,1.1294485,-0.99428475,2015
0.27480972,0.0,12.648607,36.408,29.0,0.050005075,0.061266568,1.1294485,-0.99428475,2015
0.3124724,2.35,450.92288,36.17,476.0,0.05343101,0.07485868,1.1294485,-0.99428475,2015
0.33779654,1.2,589.4682,46.649,1112.0,0.05496097,0.09320201,1.1294485,-0.99428475,2015
0.34891635,0.0,398.04694,67.36,927.0,0.05445704,0.11674717,1.1294485,-0.99428475,2015
0.3489125,0.0,180.09494,78.441,647.0,0.052034304,0.14525507,1.1294485,-0.99428475,2015
0.3431441,0.0,25.100922,87.553,131.0,0.047980443,0.17795864,1.1294485,-0.99428475,2015
0.3361352,0.0,1.040652,85.889,8.0,0.04276964,0.21412086,1.1294485,-0.99428475,2015
0.32965678,0.0,0.0,83.088,19.0,0.036942538,0.2537705,1.1294485,-0.99428475,2015
0.3226318,0.0,0.0,82.419,93.0,0.03105467,0.2982371,1.1294485,-0.99428475,2015
0.31226116,0.0,0.0,81.998,402.0,0.025572186,0.35004044,1.1083345,-0.99369156,2015
0.29576728,0.0,0.0,90.157,315.0,0.0208975,0.41191533,1.1083345,-0.99369156,2015
0.27208537,1.2,112.21385,98.336,535.0,0.017342625,0.48518994,1.0415165,-0.9948771,2015
0.24299061,0.0,9.715054,108.485,385.0,0.015156742,0.5681553,1.0415165,-0.9948771,2015
0.2128961,0.0,0.0,124.120995,1.0,0.014562781,0.6553124,1.0415165,-0.9948771,2015
0.18738377,0.0,0.0,104.8,161.0,0.015773546,0.7378385,1.0415165,-0.9948771,2015
0.17125568,0.0,30.883692,120.787,2.0,0.019025108,0.8052077,1.1083345,-0.99369156,2015
0.16715263,0.0,365.35764,109.032,539.0,0.024550103,0.8475027,1.1083345,-0.99369156,2015
0.17514116,0.0,464.45782,109.546,27.0,0.032553185,0.857742,1.1083345,-0.99369156,2015
0.19292319,0.0,322.22284,117.667,529.0,0.04316766,0.8335349,1.1083345,-0.99369156,2015
0.21596797,0.0,455.60043,115.957,478.0,0.05640731,0.7774093,1.1083345,-0.99369156,2015
0.2378387,0.0,2.6918857,107.47,677.0,0.07212319,0.6958124,1.1083345,-0.99369156,2015
0.25127178,0.0,182.30005,93.013,23.0,0.089973286,0.59731156,1.1083345,-0.99369156,2015
0.25030777,0.0,126.11223,102.667,2.0,0.10940954,0.49088463,1.1083345,-0.99369156,2015
0.23250751,0.0,0.0,83.439,8.0,0.12967609,0.3848834,1.1083345,-0.99369156,2015
0.20003062,0.0,0.0,76.774,0.0,0.14986941,0.28650653,1.1083345,-0.99369156,2015
0.15886535,0.0,0.0,109.512,0.0,0.16891763,0.20141377,1.1083345,-0.99369156,2015
0.11634538,0.0,0.0,111.456,73.0,0.18569335,0.1331718,1.1083345,-0.99369156,2015
0.078645326,0.0,0.0,109.066,217.0,0.19907807,0.08289096,1.1083345,-0.99369156,2015
0.04919349,0.0,0.0,111.472,314.0,0.20806313,0.049368635,1.1083345,-0.99369156,2015
0.028578833,0.0,0.0,132.54199,522.0,0.21186264,0.029881293,1.1083345,-0.99369156,2015
0.015488372,0.0,0.0,167.756,341.0,0.210023,0.021162748,1.1083345,-0.99369156,2015
0.0078559285,0.0,0.0,202.244,294.0,0.20251267,0.020151487,1.1083345,-0.99369156,2015
0.0990532,0.0,0.0,42.18,3.0,0.0056592207,0.014900211,1.1294485,-0.99428475,2015
0.11389878,0.0,0.0,40.51,11.0,0.008615365,0.020234497,1.1294485,-0.99428475,2015
0.12518395,0.0,0.0,51.124,89.0,0.017713895,0.029107412,1.1294485,-0.99428475,2015
0.12770733,0.0,0.0,57.558,0.0,0.023925707,0.03207141,1.1294485,-0.99428475,2015
0.13635774,0.0,0.0,58.797,7.0,0.03105476,0.034630947,1.1294485,-0.99428475,2015
0.15669642,0.0,0.0,56.565,4.0,0.038737487,0.03760973,1.1294485,-0.99428475,2015
0.19022939,0.0,76.29804,49.137,80.0,0.046441946,0.041676704,1.1294485,-0.99428475,2015
0.23291832,0.0,0.0118368,44.61,59.0,0.0535195,0.047215477,1.1294485,-0.99428475,2015
0.27611166,0.0,832.47577,40.332,861.0,0.0592923,0.054516997,1.1294485,-0.99428475,2015
0.3100849,0.0,78.74728,46.232002,5.0,0.06316119,0.06403306,1.1294485,-0.99428475,2015
0.32827717,0.0,5.2116446,57.791,6.0,0.064710416,0.07638924,1.1294485,-0.99428475,2015
0.32998517,0.0,0.0,69.619,0.0,0.063783504,0.092141226,1.1294485,-0.99428475,2015
0.31994885,0.0,0.0,77.268,2.0,0.06052897,0.1114583,1.1294485,-0.99428475,2015
0.30530953,0.0,36.21666,82.909996,114.0,0.05532097,0.13410243,1.1294485,-0.99428475,2015
0.29210666,0.0,0.0,81.388,18.0,0.048750855,0.15977268,1.1294485,-0.99428475,2015
0.28311232,0.0,0.0,79.658,6.0,0.041490793,0.18871807,1.1294485,-0.99428475,2015
0.2776707,0.0,0.0,103.076004,17.0,0.03421572,0.22231053,1.1294485,-0.99428475,2015
0.2729001,0.0,0.0,103.5,254.0,0.027488569,0.26311553,1.1083345,-0.99369156,2015
0.2655132,0.0,0.0,98.122,61.0,0.021764163,0.3141684,1.1083345,-0.99369156,2015
0.2535044,0.0,0.0,105.171005,102.0,0.017362602,0.3775543,1.1083345,-0.99369156,2015
0.23726442,0.0,0.0,114.268005,27.0,0.014498683,0.4527945,1.1083345,-0.99369156,2015
0.21952538,0.0,0.0,125.684,1.0,0.013325302,0.5358613,1.1083345,-0.99369156,2015
0.20432205,0.0,32.9211,120.251,22.0,0.013962352,0.61920244,1.1083345,-0.99369156,2015
0.1956533,0.0,6.574849,120.386,5.0,0.01653471,0.6928783,1.1083345,-0.99369156,2015
0.19653577,0.0,102.36465,114.463005,14.0,0.0211592,0.7465815,1.1083345,-0.99369156,2015
0.20856124,0.0,153.22641,113.184,461.0,0.027926663,0.7719997,1.1083345,-0.99369156,2015
0.231388,0.0,60.259674,113.941,197.0,0.036865763,0.7648146,1.1083345,-0.99369156,2015
0.26179102,0.0,112.28586,114.841,419.0,0.047902428,0.72554064,1.1083345,-0.99369156,2015
0.29309535,1.2,2.125692,113.073,610.0,0.060825687,0.65899163,1.1083345,-0.99369156,2015
0.31612125,0.0,81.1245,103.604996,0.0,0.075268395,0.5727675,1.1083345,-0.99369156,2015
0.32208082,0.0,74.44411,92.178,7.0,0.090706885,0.47560608,1.1083345,-0.99369156,2015
0.30609846,0.0,0.0,85.046,0.0,0.10647,0.37618107,1.1083345,-0.99369156,2015
0.26940328,0.0,0.0,75.616,1.0,0.12181567,0.2822954,1.1083345,-0.99369156,2015
0.2188791,0.0,1.2127788,93.283,0.0,0.13589981,0.20018992,1.1083345,-0.99369156,2015
0.16406344,0.0,0.0,100.345,13.0,0.14789076,0.13381669,1.1083345,-0.99369156,2015
0.11362855,0.0,0.60466325,99.714005,105.0,0.15700835,0.08445461,1.1083345,-0.99369156,2015
0.07293473,0.0,5.6801844,105.148,381.0,0.16259019,0.050965864,1.1083345,-0.99369156,2015
0.04355216,0.0,0.0,125.679,210.0,0.16416074,0.030705918,1.1083345,-0.99369156,2015
0.024288977,0.0,0.0,140.881,337.0,0.16149545,0.020569118,1.1083345,-0.99369156,2015
0.0126815215,0.0,72.0072,159.865,100.0,0.154671,0.017739417,1.1083345,-0.99369156,2015
0.006201725,0.0,4.88268,318.651,512.0,0.14407969,0.019897623,1.1083345,-0.99369156,2015
0.12795013,0.0,0.0,50.654,7.0,0.035663866,0.030410714,1.1294485,-0.99428475,2015
0.15560955,0.0,0.0,49.262,5.0,0.04446373,0.03351998,1.1294485,-0.99428475,2015
0.19400334,0.0,0.0,49.215,4.0,0.053270485,0.037417784,1.1294485,-0.99428475,2015
0.23765837,0.0,0.0,48.52,0.0,0.06133307,0.04206381,1.1294485,-0.99428475,2015
0.2774349,0.0,70.735245,52.369,629.0,0.0678675,0.0473135,1.1294485,-0.99428475,2015
0.28117853,0.0,0.0,68.163,7.0,0.06859436,0.0820414,1.1294485,-0.99428475,2015
0.25742137,0.0,62.911118,76.243004,4.0,0.06239637,0.09707106,1.1294485,-0.99428475,2015
0.23824507,0.0,274.81995,77.095,97.0,0.0546443,0.115007624,1.1294485,-0.99428475,2015
0.22729352,0.0,85.92925,80.994,19.0,0.046125203,0.13604315,1.1294485,-0.99428475,2015
0.22445163,0.0,0.0,103.294,0.0,0.03761886,0.16120996,1.1294485,-0.99428475,2015
0.22703385,0.0,0.0,118.957,4.0,0.029774932,0.19264537,1.1294485,-0.99428475,2015
0.23146735,0.0,0.0,129.487,318.0,0.023096945,0.23316588,1.1083345,-0.99369156,2015
0.23474291,0.0,0.0,107.443,835.0,0.017916817,0.28513393,1.1083345,-0.99369156,2015
0.23540391,0.0,0.0,114.739,39.0,0.0144257555,0.34898555,1.1083345,-0.99369156,2015
0.23371384,0.0,0.0,118.677,286.0,0.012723142,0.4221341,1.1083345,-0.99369156,2015
0.23130734,0.0,0.0,119.122,64.0,0.012855802,0.49864832,1.1083345,-0.99369156,2015
0.23075923,0.0,0.0,113.991,0.0,0.014859248,0.5699227,1.1083345,-0.99369156,2015
0.23528838,1.2,0.0,110.46,444.0,0.018755259,0.6263098,1.1083345,-0.99369156,2015
0.24834527,0.0,52.658474,110.349,586.0,0.024538768,0.65931106,1.1083345,-0.99369156,2015
0.2722964,0.0,62.462795,119.331,274.0,0.032147255,0.66366,1.1083345,-0.99369156,2015
0.30620238,0.0,9.722945,115.762,516.0,0.04142661,0.6384656,1.1083345,-0.99369156,2015
0.3440973,0.0,40.748184,112.839,415.0,0.05210525,0.58706003,1.1083345,-0.99369156,2015
0.37551996,1.2,146.33344,99.446,557.0,0.06378533,0.5158107,1.1083345,-0.99369156,2015
0.38897076,1.2,190.75201,77.863,610.0,0.07595456,0.43263334,1.1083345,-0.99369156,2015
0.37671804,0.0,292.8538,78.315,448.0,0.08800572,0.34573656,1.1083345,-0.99369156,2015
0.33829635,0.0,0.0,83.827,6.0,0.099328525,0.2626486,1.1083345,-0.99369156,2015
0.28068691,0.0,3.5579448,88.184,2.0,0.10926923,0.18936098,1.1083345,-0.99369156,2015
0.21508645,0.0,0.0,92.82,28.0,0.11724651,0.12958488,1.1083345,-0.99369156,2015
0.15248913,0.0,0.0,96.002,25.0,0.122767866,0.08446456,1.1083345,-0.99369156,2015
0.10033422,0.0,0.0,121.164,42.0,0.12546532,0.05297131,1.1083345,-0.99369156,2015
0.061490227,0.0,0.0,171.968,401.0,0.12512659,0.032834355,1.1083345,-0.99369156,2015
0.03520831,0.0,2.604096,182.279,242.0,0.12172056,0.021498444,1.1083345,-0.99369156,2015
0.01885976,0.0,7.5854163,178.702,359.0,0.11541487,0.016730554,1.1083345,-0.99369156,2015
0.21021597,0.0,0.0,43.488,0.0,0.058788743,0.03223841,1.1294485,-0.99428475,2015
0.2526289,0.0,0.0,43.635,1.0,0.0676553,0.036227547,1.1294485,-0.99428475,2015
0.24412213,0.0,0.0,62.262,23.0,0.07523156,0.058721654,1.1294485,-0.99428475,2015
0.21183364,0.0,0.0,71.514,0.0,0.068265714,0.06860844,1.1294485,-0.99428475,2015
0.18758301,0.0,388.7743,74.137,1.0,0.059589516,0.08137867,1.1294485,-0.99428475,2015
0.17574252,0.0,228.47885,82.011,22.0,0.050080694,0.09700707,1.1294485,-0.99428475,2015
0.1768313,0.0,0.0,102.397995,3.0,0.04060206,0.115994886,1.1294485,-0.99428475,2015
0.18858401,0.0,0.0,110.182,0.0,0.031873625,0.13980015,1.1294485,-0.99428475,2015
0.20728989,0.0,0.0,125.014,14.0,0.024440022,0.17069674,1.1294485,-0.99428475,2015
0.22880621,0.0,0.0,109.340996,132.0,0.018646723,0.21094571,1.0844308,-0.99317604,2015
0.24934566,0.0,0.0,111.687,0.0,0.014672063,0.26153302,1.1083345,-0.99369156,2015
0.26596406,0.0,0.0,113.304,5.0,0.012579897,0.32107458,1.1083345,-0.99369156,2015
0.2771446,0.0,0.0,113.847,0.0,0.012366208,0.38529366,1.1083345,-0.99369156,2015
0.2835332,0.0,0.0,104.992,0.0,0.014001763,0.44733807,1.1083345,-0.99369156,2015
0.2884685,0.0,0.0,100.07,0.0,0.017436553,0.49901918,1.1083345,-0.99369156,2015
0.2976222,0.0,369.44922,96.564,489.0,0.02258906,0.5326765,1.1083345,-0.99369156,2015
0.3167951,0.0,17.454891,121.026,526.0,0.029319018,0.54308605,1.1083345,-0.99369156,2015
0.3482792,0.0,25.485764,124.296,175.0,0.03739809,0.5286616,1.1083345,-0.99369156,2015
0.38780126,0.0,227.64928,112.001,406.0,0.04649132,0.49154928,1.1083345,-0.99369156,2015
0.4244215,0.0,132.30585,97.942,0.0,0.05615858,0.43675914,1.1083345,-0.99369156,2015
0.444331,1.2,201.43471,79.834,602.0,0.065878764,0.37091362,1.1083345,-0.99369156,2015
0.4368162,1.15,286.13293,83.003,699.0,0.075080715,0.30105314,1.1083345,-0.99369156,2015
0.39910966,0.0,31.92977,85.445,31.0,0.08324981,0.23362128,1.1083345,-0.99369156,2015
0.33742666,0.0,0.0,89.943,32.0,0.0898817,0.17360018,1.1083345,-0.99369156,2015
0.26381266,0.0,27.952604,92.168,11.0,0.09459922,0.123905115,1.1083345,-0.99369156,2015
0.19106527,0.0,0.0,94.954,27.0,0.09714935,0.08530261,1.1083345,-0.99369156,2015
0.12855926,0.0,0.0,118.475,26.0,0.097412035,0.05695315,1.1083345,-0.99369156,2015
0.080614924,0.0,0.0,171.045,231.0,0.09539837,0.037265733,1.1083345,-0.99369156,2015
0.04721088,0.0,0.0,222.45099,345.0,0.091243066,0.02461903,1.1083345,-0.99369156,2015
0.025828691,0.0,0.0,223.16,443.0,0.08519477,0.017683798,1.1083345,-0.99369156,2015
0.013173754,0.0,0.0,249.398,378.0,0.077601,0.01537025,1.1083345,-0.99369156,2015
0.1764652,0.0,0.0,69.548996,14.0,0.07211582,0.048350554,1.1294485,-0.99428475,2015
0.14846563,0.0,0.0,73.378,0.0,0.0628463,0.05799279,1.1294485,-0.99428475,2015
0.13710172,0.0,0.0,79.628,0.0,0.052702356,0.07014532,1.1294485,-0.99428475,2015
0.14358012,0.0,0.0,98.458,0.0,0.04260128,0.08476302,1.1294485,-0.99428475,2015
0.16622783,0.0,0.0,106.688,0.0,0.03331114,0.10258485,1.1294485,-0.99428475,2015
0.20130785,0.0,0.0,118.402,0.0,0.025405917,0.12522487,1.1294485,-0.99428475,2015
0.2434212,0.0,0.0,118.629,130.0,0.019244028,0.1546165,1.1294485,-0.99428475,2015
0.28602865,0.0,0.0,110.286,93.0,0.015000706,0.1919766,1.0844308,-0.99317604,2015
0.3223436,0.0,0.0,109.807,0.0,0.012722466,0.23679101,1.0844308,-0.99317604,2015
0.34706,0.0,0.0,109.588005,0.0,0.012377604,0.2862351,1.1083345,-0.99369156,2015
0.3584838,0.0,0.0,98.666,101.0,0.013897826,0.33528376,1.1083345,-0.99369156,2015
0.36003983,0.0,0.0,93.375,49.0,0.01718547,0.37761703,1.1083345,-0.99369156,2015
0.3599534,0.0,0.0,91.471,0.0,0.022102317,0.40708497,1.1083345,-0.99369156,2015
0.36805677,0.0,0.0,111.554,0.0,0.028443197,0.41925657,1.1083345,-0.99369156,2015
0.390611,0.0,0.0,111.309,7.0,0.035909697,0.41247517,1.1083345,-0.99369156,2015
0.42581934,0.0,0.0,110.127,155.0,0.04409804,0.38805854,1.1083345,-0.99369156,2015
0.46299934,0.0,0.0,100.854,8.0,0.052510764,0.3497024,1.1083345,-0.99369156,2015
0.48658818,0.0,220.31975,85.584,8.0,0.06059416,0.30248585,1.1083345,-0.99369156,2015
0.4831046,1.2,46.90332,89.051,699.0,0.067782335,0.2518169,1.1083345,-0.99369156,2015
0.44725472,1.2,53.272015,93.549,815.0,0.073618524,0.20248622,1.1083345,-0.99369156,2015
0.38388503,0.0,38.375893,91.981,151.0,0.07770782,0.15793613,1.1083345,-0.99369156,2015
0.30511642,0.0,0.0,92.544,4.0,0.07983476,0.11991717,1.1083345,-0.99369156,2015
0.22487326,0.0,0.0,92.988,0.0,0.07994392,0.08868504,1.1083345,-0.99369156,2015
0.15406543,0.0,0.0,111.604,25.0,0.07812502,0.063681796,1.1083345,-0.99369156,2015
0.098370686,0.0,0.0,140.759,131.0,0.074582,0.044234965,1.1083345,-0.99369156,2015
0.15302394,0.0,0.0,72.66,19.0,0.07338376,0.034674443,1.1294485,-0.99428475,2015
0.12277843,0.0,0.0,69.261,1.0,0.06390086,0.042578742,1.1294485,-0.99428475,2015
0.11322362,0.0,0.0,83.508,0.0,0.053533938,0.05255953,1.1294485,-0.99428475,2015
0.12625903,0.0,0.0,99.52,0.0,0.043221243,0.06412739,1.1294485,-0.99428475,2015
0.1609493,0.0,0.0,106.621,12.0,0.03375223,0.07741018,1.1294485,-0.99428475,2015
0.21368301,0.0,0.0,112.323,7.0,0.025715176,0.09340665,1.1294485,-0.99428475,2015
0.27781457,0.0,0.0,117.263,4.0,0.019478315,0.11364884,1.0844308,-0.99317604,2015
0.34383705,0.0,0.0,113.309006,2.0,0.01522185,0.13937207,1.0844308,-0.99317604,2015
0.40071258,0.0,0.0,110.840004,0.0,0.012991931,0.1706199,1.0844308,-0.99317604,2015
0.43888506,0.0,0.0,110.764,0.0,0.012751412,0.20570421,1.0844308,-0.99317604,2015
0.45399225,0.0,0.0,100.697,69.0,0.01441773,0.2412303,1.1083345,-0.99369156,2015
0.44947958,0.0,0.0,97.917,279.0,0.01786887,0.27275136,1.1083345,-0.99369156,2015
0.43630087,0.0,0.0,99.903,129.0,0.022928847,0.29584482,1.1083345,-0.99369156,2015
0.4286313,0.0,0.0,108.339,0.0,0.029339693,0.3072362,1.1083345,-0.99369156,2015
0.4370532,0.0,0.0,101.803,123.0,0.036736485,0.30560082,1.1083345,-0.99369156,2015
0.462635,0.0,0.0,102.636,2.0,0.044640847,0.2917637,1.1083345,-0.99369156,2015
0.4954263,0.0,0.0,102.89,59.0,0.052483063,0.26829493,1.1083345,-0.99369156,2015
0.51867086,0.0,0.0,96.739,8.0,0.05965373,0.23873739,1.1083345,-0.99369156,2015
0.5166343,0.0,0.0,109.486,8.0,0.0655632,0.20671904,1.1083345,-0.99369156,2015
0.48176435,1.15,85.85478,118.795,601.0,0.06977737,0.17515258,1.1083345,-0.99369156,2015
0.41743055,0.0,62.946625,98.058,726.0,0.07197548,0.14574096,1.1083345,-0.99369156,2015
0.33537707,0.0,0.0,94.023,107.0,0.072067186,0.11896535,1.1083345,-0.99369156,2015
0.25005114,0.0,0.0,92.16,13.0,0.07016027,0.094577916,1.1083345,-0.99369156,2015
0.17335404,0.0,2.6879401,99.034996,61.0,0.06652439,0.072382145,1.1083345,-0.99369156,2015
0.10735335,0.0,0.0,70.496,2.0,0.062537774,0.032494385,1.1294485,-0.99428475,2015
0.10059857,0.0,0.0,83.912,0.0,0.052376315,0.041032735,1.1294485,-0.99428475,2015
0.12056258,0.0,0.0,100.759,0.0,0.042280737,0.050411373,1.1294485,-0.99428475,2015
0.1671769,0.0,64.963326,108.316,0.0,0.033033386,0.06033167,1.1294485,-0.99428475,2015
0.2371951,0.0,0.0,113.700005,0.0,0.02521983,0.07131901,1.1294485,-0.99428475,2015
0.32297423,0.0,0.0,116.698,8.0,0.019212905,0.084544525,1.0844308,-0.99317604,2015
0.41219616,1.2,229.49237,116.899,259.0,0.015203461,0.10116422,1.0844308,-0.99317604,2015
0.4895853,0.0,136.69681,115.439,187.0,0.013251563,0.12154783,1.0844308,-0.99317604,2015
0.5412154,0.0,179.09868,110.798004,284.0,0.013334049,0.14481604,1.0844308,-0.99317604,2015
0.55987793,1.2,90.54166,104.519,591.0,0.015375987,0.16884653,1.0844308,-0.99317604,2015
0.54887766,0.0,0.0,105.42,7.0,0.019251786,0.19075437,1.1083345,-0.99369156,2015
0.5217479,1.2,0.0,109.766,870.0,0.024764882,0.20765264,1.1083345,-0.99369156,2015
0.49683487,0.0,0.0,108.068,741.0,0.031616032,0.21740076,1.1083345,-0.99369156,2015
0.48884955,0.0,0.0,102.101,20.0,0.03937823,0.21914937,1.1083345,-0.99369156,2015
0.50161934,0.0,0.0,99.083,112.0,0.047495194,0.2134836,1.1083345,-0.99369156,2015
0.5260713,0.0,0.0,97.78,9.0,0.055313937,0.20212099,1.1083345,-0.99369156,2015
0.54474455,0.0,0.0,105.819,0.0,0.062151432,0.18728715,1.1083345,-0.99369156,2015
0.5403834,0.0,0.0,116.45,7.0,0.06737127,0.17098184,1.1083345,-0.99369156,2015
0.5038877,0.0,32.388447,121.594,9.0,0.07053324,0.15436643,1.1083345,-0.99369156,2015
0.43756583,0.0,44.783546,105.034,12.0,0.07136208,0.137556,1.1083345,-0.99369156,2015
0.35276395,0.0,0.0,96.855,4.0,0.06986273,0.119938195,1.1083345,-0.99369156,2015
0.26407105,1.0,12.37932,91.78,534.0,0.06627806,0.10090848,1.1083345,-0.99369156,2015
0.18382265,0.0,2.2194002,94.911,17.0,0.061033662,0.080677114,1.1083345,-0.99369156,2015
0.09694087,0.0,0.0,73.236,23.0,0.05886084,0.025447909,1.1294485,-0.99428475,2015
0.09345695,0.0,0.0,82.687,0.0,0.049302984,0.03281336,1.1294485,-0.99428475,2015
0.11956887,0.0,0.0,101.785,0.0,0.03982315,0.04047587,1.1294485,-0.99428475,2015
0.17616065,0.0,0.0,111.992004,0.0,0.031169234,0.047916066,1.1294485,-0.99428475,2015
0.26065105,0.0,0.0,117.438,6.0,0.023906995,0.055365548,1.1294485,-0.99428475,2015
0.36491144,0.0,0.0,117.543,0.0,0.018407164,0.06373482,1.0844308,-0.99317604,2015
0.47445408,1.2,48.577244,119.287994,394.0,0.014874079,0.07408287,1.0844308,-0.99317604,2015
0.57039833,0.0,39.375114,118.013,711.0,0.013392043,0.08695506,1.0844308,-0.99317604,2015
0.63489014,0.0,41.349888,110.499,704.0,0.013966751,0.10199032,1.0844308,-0.99317604,2015
0.6579938,1.2,208.0505,109.383,463.0,0.01654809,0.11792438,1.0844308,-0.99317604,2015
0.64261687,0.0,0.8621136,113.708,4.0,0.021023722,0.13295451,1.0844308,-0.99317604,2015
0.6042686,0.0,0.0,119.145,1.0,0.02719121,0.1452887,1.1083345,-0.99369156,2015
0.56464005,0.0,0.0,114.642,0.0,0.03472124,0.15363711,1.1083345,-0.99369156,2015
0.5417289,0.0,0.0,111.237,1.0,0.043131493,0.15756817,1.1083345,-0.99369156,2015
0.5415259,0.0,0.0,106.965996,5.0,0.05178943,0.15757988,1.1083345,-0.99369156,2015
0.5557156,0.0,0.0,103.406,0.0,0.05995508,0.1548213,1.1083345,-0.99369156,2015
0.5665753,1.2,7.1020803,108.152,408.0,0.06686275,0.15053788,1.1083345,-0.99369156,2015
0.5561993,0.0,104.359146,110.756996,106.0,0.07181565,0.14546145,1.1083345,-0.99369156,2015
0.514928,0.0,160.46065,111.922,346.0,0.07434773,0.1393997,1.1083345,-0.99369156,2015
0.44476846,0.0,329.97644,107.932,482.0,0.07420832,0.13130987,1.1083345,-0.99369156,2015
0.35697076,0.0,206.5788,100.237,281.0,0.07147367,0.119878724,1.1083345,-0.99369156,2015
0.26610106,0.0,128.92249,96.543,19.0,0.066497825,0.10438594,1.1083345,-0.99369156,2015
0.18443976,0.0,0.0,100.182,18.0,0.05984042,0.08544223,1.1083345,-0.99369156,2015
0.1190269,0.0,0.0,108.421005,20.0,0.052164305,0.065032996,1.1083345,-0.99369156,2015
0.086644985,0.0,0.0,83.377,3.0,0.044628453,0.026038963,1.1294485,-0.99428475,2015
0.116947934,0.0,0.0,98.465004,0.0,0.03608945,0.032199726,1.1294485,-0.99428475,2015
